EAN,size,brand,color,category,heelType,shoeType,shoeWidth,heelHeight,returnable,name [el_CY],name [en_GB],updateOnDelta,refinementColor,variantGroupCode,jiniusSkuMatchCode,longDescription [el_CY],shortDescription [en_GB],mainImage.source,mainImage.original_url,shortDescription [el_CY],secondary_image_1.source,secondary_image_1.original_url,secondary_image_2.source,secondary_image_2.original_url,secondary_image_3.source,secondary_image_3.original_url,longDescription [en_GB],fashionMaterial,name,longDescription,shortDescription,mirakl_product_id,group_id1,name [en_GB,group_id2,final_group_id,final_group_id_clip_strict,manual_group_id,manual_group_name
[],42,ON RUNNING,Pearl White,FaWoShSneakers,,,,,true,On running cloud 6 w,On running cloud 6 w,,,b3517234-2f3a-489a-87d6-cc17af6b6689,[],,ON RUNNING CLOUD 6 W,https://media-prod-eu-1.mirakl.net/SOURCE/0bf3053cbb224750b4633dc62e36a1cb,https://www.sneakershero.com/product_catalog/groups/215374/3wf10060755.jpg,,https://media-prod-eu-1.mirakl.net/SOURCE/a8e6c61c90914e4ca40590ccd6ca10c5,https://www.sneakershero.com/product_catalog/groups/215374/pics/3wf10060755_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/ff9666716ff445c4ad5b16c91076d3bb,https://www.sneakershero.com/product_catalog/groups/215374/pics/3wf10060755_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/c96e1fde909a42a987b59e88dd8adff7,https://www.sneakershero.com/product_catalog/groups/215374/pics/3wf10060755_3.jpg,,,,,,7934a161-8611-4e5e-820c-172895dabe75,426.0,On running cloud 6 w,418,414,416,47.0,ON Cloud 6 sneakers
[],40.5,ADIDAS ORIGINALS,Silver,FaWoShSneakers,,,,,true,Samba og women,Samba og women,,silver,eda02ac4-96f0-4351-ac65-f54683e9e2e4,[],,SAMBA OG Women,https://media-prod-eu-1.mirakl.net/SOURCE/4f50c951f2f141edbf0c655ea2b7d316,https://administrator.athlokinisi.com.cy/product_catalog/groups/199942/ji4218.jpg,SAMBA OG Women,https://media-prod-eu-1.mirakl.net/SOURCE/74aa39907491460d9fae3609e64b81d8,https://administrator.athlokinisi.com.cy/product_catalog/groups/199942/pics/ji4218_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/384c7745712f47818e1d2395db53c8da,https://administrator.athlokinisi.com.cy/product_catalog/groups/199942/pics/ji4218_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/72a4d45502094dfeb1b4767713f39dcd,https://administrator.athlokinisi.com.cy/product_catalog/groups/199942/pics/ji4218_3.jpg,,,,,,1eda3829-ea86-491a-bf5e-5201f5ac115b,427.0,Samba og women,419,226,417,233.0,Adidas samba og
[],46.5,ADIDAS,Core White,FaMeShSneakers,,,,,true,Courtblock,Courtblock,,white,37282979-03a9-40bb-8878-8c154e24f3d4,[],,COURTBLOCK,https://media-prod-eu-1.mirakl.net/SOURCE/500d2661f4cb496c840f21c4b763bc90,https://administrator.athlokinisi.com.cy/product_catalog/groups/183368/if6506.jpg,COURTBLOCK,https://media-prod-eu-1.mirakl.net/SOURCE/726199938ea747c3bda0833eec1c3eb3,https://administrator.athlokinisi.com.cy/product_catalog/groups/183368/pics/if6506_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/8808ed771e5e46acaa0db4b4faf1e772,https://administrator.athlokinisi.com.cy/product_catalog/groups/183368/pics/if6506_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/606855bacfe142a5acab367492006981,https://administrator.athlokinisi.com.cy/product_catalog/groups/183368/pics/if6506_3.jpg,,,,,,43144cee-27c4-4ada-9248-c37ce74d48bf,428.0,Courtblock,420,415,418,44.0,Adidas courtblock
[],41,NIKE,Phantom / Gold,FaWoShSneakers,,,,,true,Womens Air max sc se,Womens Air max sc se,,white,751d8963-61ca-4e3c-8cde-d1b550d5effb,[],,WOMENS AIR MAX SC SE,https://media-prod-eu-1.mirakl.net/SOURCE/6a77d4412dd045dcb4696830215e566c,https://administrator.athlokinisi.com.cy/product_catalog/groups/167752/dv6842-001.jpg,WOMENS AIR MAX SC SE,https://media-prod-eu-1.mirakl.net/SOURCE/69df34eb4e364cffb00bc504e2aa84d9,https://administrator.athlokinisi.com.cy/product_catalog/groups/167752/pics/dv6842-001_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/2313a604410a4503b00790d9b69925bd,https://administrator.athlokinisi.com.cy/product_catalog/groups/167752/pics/dv6842-001_3.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/3ce58c4d0741435a979820962b6e5c24,https://administrator.athlokinisi.com.cy/product_catalog/groups/167752/pics/dv6842-001_4.jpg,,,,,,f37640e2-85b9-4e47-a10a-7914a602782c,429.0,Womens Air max sc se,421,416,419,61.0,Nike Airmax sc
[],37,ADIDAS ORIGINALS,Cloud White,FaWoShSneakers,,,,,true,Samba og women,Samba og women,,white,e94b6243-cbf5-4622-96e6-75881fc492bf,[],,SAMBA OG Women,https://media-prod-eu-1.mirakl.net/SOURCE/ccbd518fafd54b41ad0742cf106efbb4,https://administrator.athlokinisi.com.cy/product_catalog/groups/194196/ig1964.jpg,SAMBA OG Women,https://media-prod-eu-1.mirakl.net/SOURCE/152f10d2baca49b69fe9988699c4d3fe,https://administrator.athlokinisi.com.cy/product_catalog/groups/194196/pics/ig1964_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/7d90cb332a3045cdbd04ac82ab66d714,https://administrator.athlokinisi.com.cy/product_catalog/groups/194196/pics/ig1964_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/a05d1a2062944aeb981793d67cb6560f,https://administrator.athlokinisi.com.cy/product_catalog/groups/194196/pics/ig1964_3.jpg,,,,,,0c7dcae5-9d1c-4fc5-ae1d-6a4be3c2c422,226.0,Samba og women,419,226,417,233.0,Adidas samba og
['5299900556051'],42,JACK & JONES,Anthracite,FaMeShSneakers,,,,,true,,Jack&jones jfwgrant canvas sneaker,,black,ecc5cd45-dc94-4a48-95ac-61881edb8c29,[],,<html><body><p>JACK&JONES JFWGRANT CANVAS SNEAKER</p></body></html>,https://media-prod-eu-1.mirakl.net/SOURCE/6eca43f58ba64939a69db39a95685a73,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/12225025-194007.jpg?updated=20230504125004,<html><body><p></p></body></html>,https://media-prod-eu-1.mirakl.net/SOURCE/eb9551244c654ddd955928e647a83d49,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/12225025-194007_1.jpg?updated=20230504125206,https://media-prod-eu-1.mirakl.net/SOURCE/960691ef135148ef93e8f003362636a6,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/12225025-194007_2.jpg?updated=20230504125006,https://media-prod-eu-1.mirakl.net/SOURCE/678724eb18d047e0ab1f6170d6ada8ab,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/12225025-194007_3.jpg?updated=20230504125007,,,,,,1b060af2-6cdc-4e35-ae22-7a25943a2fb9,430.0,Jack&jones jfwgrant canvas sneaker,422,417,420,384.0,Jack & Jones grant canvas
[],40,BHPC,White,FaWoShSneakers,,,,,true,Beverly hills polo club women’s lifestyle trainer with gold detailing,Beverly hills polo club women’s lifestyle trainer with gold detailing,,white,0111dfb7-1c0d-47bd-8fc6-d592d4a22c24,[],,"<html><body><p>A lifestyle sneaker is a must, and what better edition than this Beverly Hills Polo Club flat? Crafted with carefully selected materials, these sneakers are super soft but simultaneously durable. Designed with neutral colours and perfected with metallic gold detailing across the midsole  heel containing hardware elements on the top eyelets as well as below the discreet logo branding. Available in black and beige.</p></body></html>",https://media-prod-eu-1.mirakl.net/SOURCE/a45dd855f883401f9c5a60233ed153b3,https://powersoft365customers.blob.core.windows.net/he35078-christou-bros-trading-ltd/Models/BHW514300.jpg?updated=20250404144307,<html><body><p></p></body></html>,,,,,,,,,,,,c31b7a03-4a2b-4681-85a4-bddbce3676ad,431.0,Beverly hills polo club women’s lifestyle trainer with gold detailing,264,263,263,264.0,Beverly Hills polo club
[],42.5,JORDAN,Black / Green,FaMeShSneakers,,,,,true,Delta 2 shoes,Delta 2 shoes,,black,6c5d9b52-0f8a-403d-8308-bdd5188b906a,[],,DELTA 2 SHOES,https://media-prod-eu-1.mirakl.net/SOURCE/08d3fdf18dfd4f08b5e67f9d1159c782,https://administrator.athlokinisi.com.cy/product_catalog/groups/134425/cv8121-300.jpg,DELTA 2 SHOES,https://media-prod-eu-1.mirakl.net/SOURCE/7b6dddfa9fc5402db5d0a4cd06ec7fcb,https://administrator.athlokinisi.com.cy/product_catalog/groups/134425/pics/cv8121-300_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/0384c42e6e994ebebb9cce16cdc1cce8,https://administrator.athlokinisi.com.cy/product_catalog/groups/134425/pics/cv8121-300_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/fab866b61aff44a4a2c92b518378c1fc,https://administrator.athlokinisi.com.cy/product_catalog/groups/134425/pics/cv8121-300_3.jpg,,,,,,ba203921-cc04-4011-971c-52f631c42cd2,432.0,Delta 2 shoes,423,418,421,202.0,Nike Jordan Delta 2
['5299900801267'],40,SKECHERS,Beige,FaWoShSneakers,,,,,true,,Skechers current muse,,beige,53a6a7e3-f3f7-4763-a088-97772a5fee25,[],,<html><body><p>SKECHERS CURRENT MUSE</p></body></html>,https://media-prod-eu-1.mirakl.net/SOURCE/55b8ec74823d4795ace420ec0389f324,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/117497-TPE.jpg?updated=20241030123625,<html><body><p></p></body></html>,https://media-prod-eu-1.mirakl.net/SOURCE/120439aed5a645e7804bb41b75d090f8,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/117497-TPE_1.jpg?updated=20241030123626,https://media-prod-eu-1.mirakl.net/SOURCE/ee4ae8d930664781997190adb3600d59,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/117497-TPE_2.jpg?updated=20241030123628,https://media-prod-eu-1.mirakl.net/SOURCE/2a62c47ad55a4281a2ba372a303b2d1e,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/117497-TPE_3.jpg?updated=20241030123629,,,,,,9e674fbd-c380-4274-b50d-920fb3cdbfda,433.0,Skechers current muse,424,419,422,385.0,skechers Bobs
[],44,ADIDAS,Black,FaMeShSneakers,,,,,true,Duramo sl mens,Duramo sl mens,,black,446d7dd3-5402-491f-a910-b5d21619c91f,[],,"Stable and lightweight running shoes with recycled materials.<br>
Are you running to beat your personal record or to reach the bus stop? Whatever your goal, wherever you're headed, the adidas duramo sl shoes feature lightmotion technology for a lightweight feel, high responsiveness and comfort. The mesh upper part ensures a cool and dry feeling even during the most dynamic training sessions.<br>
<br>
Details<br>
.Normal fit<br>
.Tie with laces<br>
.Mono mesh upper<br>
.Light and stable feel<br>
.Fabric lining<br>
.Lightmotion shock absorption<br>
.Weight: 295 g. (size 42 2/3)<br>
.Midsole drop: 9.5mm (heel: 33mm / forefoot: 23.5mm)<br>
.Adiwear outsole<br>
.The upper contains at least 50% recycled material<br>
.Product color: core black / core black / cloud white<br>
.Product code: ie7261",https://media-prod-eu-1.mirakl.net/SOURCE/7383dc46abff46ec99ebbc188ca65aed,https://privesports.com.cy/product_catalog/groups/142737/ie7261-black.jpg,"Stable and lightweight running shoes with recycled materials.<br>
Are you running to beat your personal record or to reach the bus stop? Whatever your goal, wherever you're headed, the adidas duramo sl shoes feature lightmotion technology for a lightweight feel, high responsiveness and comfort. The mesh upper part ensures a cool and dry feeling even during the most dynamic training sessions.<br>
<br>
Details<br>
.Normal fit<br>
.Tie with laces<br>
.Mono mesh upper<br>
.Light and stable feel<br>
.Fabric lining<br>
.Lightmotion shock absorption<br>
.Weight: 295 g. (size 42 2/3)<br>
.Midsole drop: 9.5mm (heel: 33mm / forefoot: 23.5mm)<br>
.Adiwear outsole<br>
.The upper contains at least 50% recycled material<br>
.Product color: core black / core black / cloud white<br>
.Product code: ie7261",https://media-prod-eu-1.mirakl.net/SOURCE/88021d88035b4e4ca75dfc38d35dc071,https://privesports.com.cy/product_catalog/groups/142737/pics/ie7261-black_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/3ab363b1fc374432980867aa03655466,https://privesports.com.cy/product_catalog/groups/142737/pics/ie7261-black_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/240a3944732841acb71ddec76044cdcd,https://privesports.com.cy/product_catalog/groups/142737/pics/ie7261-black_3.jpg,,,,,,6b2ede4f-b1d4-49d4-bb56-5858157f6535,121.0,Duramo sl mens,425,122,423,63.0,Adidas Duramo sl
[],47,ADIDAS ORIGINALS,Black,FaMeShSneakers,,,,,true,Adi2000,Adi2000,,black,cf0c18ac-1e2f-44ba-a6f1-807cbaa85067,[],,ADI2000,https://media-prod-eu-1.mirakl.net/SOURCE/ad6aa78b73f543948d30575edd9723e1,https://administrator.athlokinisi.com.cy/product_catalog/groups/200950/if8823.jpg,ADI2000,https://media-prod-eu-1.mirakl.net/SOURCE/f77fb14dcd0e45f39d6ff274989cd07e,https://administrator.athlokinisi.com.cy/product_catalog/groups/200950/pics/if8823_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/6e09c6b969a641a68d8189bba803cec4,https://administrator.athlokinisi.com.cy/product_catalog/groups/200950/pics/if8823_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/1480634926e34b3f81079f0f21060c37,https://administrator.athlokinisi.com.cy/product_catalog/groups/200950/pics/if8823_3.jpg,,,,,,055d9576-d2bc-4569-9fc7-812270335c13,434.0,Adi2000,426,420,424,388.0,Adidas Adi2000
[],39,ADIDAS,Orange,FaWoShSneakers,,,,,true,Mavia x,Mavia x,,orange,a70acdf9-2d0f-458b-80a2-bbf66b0f30ec,[],,"Running-inspired shoes made for everyday comfort.<br>
Elevate your everyday approach with running inspiration. These shoes feature plush midsole cushioning that cradles your step in lightweight comfort. Seamless 3-stripes showcase your adidas love.",https://media-prod-eu-1.mirakl.net/SOURCE/022f6a31f6884d0e82f5e554e484dd22,https://privesports.com.cy/product_catalog/groups/65506/eh2529-orange.jpg,"Running-inspired shoes made for everyday comfort.<br>
Elevate your everyday approach with running inspiration. These shoes feature plush midsole cushioning that cradles your step in lightweight comfort. Seamless 3-stripes showcase your adidas love.",https://media-prod-eu-1.mirakl.net/SOURCE/e92bd205bb0b4186bbd159e2c9e2c20c,https://privesports.com.cy/product_catalog/groups/65506/pics/eh2529-orange_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/832495a1a5a74eed894b9f932f630bf1,https://privesports.com.cy/product_catalog/groups/65506/pics/eh2529-orange_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/d126abe8fba644d2bfef3195efdf0a22,https://privesports.com.cy/product_catalog/groups/65506/pics/eh2529-orange_3.jpg,,,,,,b1a3a2a9-672a-4959-b6bb-a383dea9b98d,435.0,Mavia x,427,421,425,389.0,Adidas Mavia x
['5299900657642'],42.5,PUMA,Puma Black-castlerock,FaMeShSneakers,,,,,true,,Puma reflect lite,,miscellaneous,709da8e6-c53d-4c6b-99d3-b1728137afda,[],,<html><body><p>PUMA Reflect Lite</p></body></html>,https://media-prod-eu-1.mirakl.net/SOURCE/ec716fbcc25d4af19b0bf74a7b20f79d,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/378768-02.jpg?updated=20230818110719,<html><body><p></p></body></html>,https://media-prod-eu-1.mirakl.net/SOURCE/655a86b182c640159c769567f0ceef1a,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/378768-02_1.jpg?updated=20230818110720,https://media-prod-eu-1.mirakl.net/SOURCE/6daa807344f94ff093cb0f0d3495db07,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/378768-02_2.jpg?updated=20230818113556,https://media-prod-eu-1.mirakl.net/SOURCE/ca68dce497714f2c80f6fd93423384da,https://powersoft365customers.blob.core.windows.net/he132515a-d-e-natiotis-limited/Models/378768-02_3.jpg?updated=20230818111155,,,,,,f44d4063-de54-40f0-b159-87b650926934,436.0,Puma reflect lite,428,422,426,390.0,Puma reflect life
[],45,LEVI'S,White,FaMeShSneakers,,,,,true,Levis woodward shoes,Levis woodward shoes,,white,c7af261c-9d18-4eda-b847-f3160c124c8f,[],,Levis Woodward Shoes,https://media-prod-eu-1.mirakl.net/SOURCE/9fd0083142b34909b2c28afec19a7beb,https://eshop.hypercy.com/wp-content/uploads/2022/03/231571white.jpg,Levis Woodward Shoes,https://media-prod-eu-1.mirakl.net/SOURCE/1b0bd4b463674e8b97290edbd42ac7da,https://eshop.hypercy.com/wp-content/uploads/2022/03/231571whiteb.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/a0de1c0983ad4e3ba1552baf4cb8a15c,https://eshop.hypercy.com/wp-content/uploads/2022/03/231571whitec.jpg,,,,,,,,41c252c5-a347-48cb-a914-2ad8b92ce3d2,437.0,Levis woodward shoes,429,423,427,186.0,Levis Malibu
[],US 7/EU 40,CHAMPION,Black,FaMeShSneakers,,,,,true,Champion men's fx III low cut shoe,Champion men's fx III low cut shoe,,black,cf1889bf-c6ca-4ab3-9485-a9cb0bb63c42,[],,"The Champion Men’s FX III Low Cut Shoe is designed to provide superior comfort and performance with a sleek, modern style. Featuring a breathable upper, this shoe ensures excellent airflow to keep your feet cool and dry. The cushioned insole offers all-day comfort, while the durable, flexible outsole delivers reliable traction for a variety of activities. With its low-cut silhouette and bold Champion branding, this shoe combines performance and style for both active and casual wear. Whether you’re working out, running errands, or just relaxing, the FX III Low Cut Shoe is the perfect choice for your everyday needs.Material: Breathable upper for enhanced ventilation and lightweight comfortDesign: Low-cut silhouette for a sleek, athletic lookCushioning: Soft, cushioned insole for long-lasting comfort and supportDurability: Flexible outsole for optimal traction and stabilityBranding: Champion logo for a sporty and stylish finishFit: Lightweight and flexible for a secure, comfortable fitCare: Easy to clean and maintainIdeal for workouts, casual outings, or everyday wear, the Champion Men’s FX III Low Cut Shoe delivers the perfect balance of performance, comfort, and style.",https://media-prod-eu-1.mirakl.net/SOURCE/ab36433d5b9b4709a876b64c2ebaf672,https://s3.gy.digital/famousports/uploads/asset/data/375239/S22191-KK004_1.jpg,,,,,,,,,,,,,31b57df8-c826-4780-86b6-efcc4a8c38ec,438.0,Champion men's fx III low cut shoe,430,424,428,391.0,Champion fx lii low cut
[],40,PUMA,Black / Grey,FaMeShSneakers,,,,,true,Softride enzo 5,Softride enzo 5,,black,f3de52f3-e181-4e20-8d41-4e8f6b2d0a86,[],,SOFTRIDE ENZO 5,https://media-prod-eu-1.mirakl.net/SOURCE/0c10b49e137b48c4afac5f1375d342ec,https://administrator.athlokinisi.com.cy/product_catalog/groups/209082/311098-01.jpg,SOFTRIDE ENZO 5,https://media-prod-eu-1.mirakl.net/SOURCE/42c1ec9a04904daeb1adb034961e668a,https://administrator.athlokinisi.com.cy/product_catalog/groups/209082/pics/311098-01_1.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/4b83704c09894da8b3cc5355606eca0e,https://administrator.athlokinisi.com.cy/product_catalog/groups/209082/pics/311098-01_2.jpg,https://media-prod-eu-1.mirakl.net/SOURCE/3dc74389036b43af803e20a23511924e,https://administrator.athlokinisi.com.cy/product_catalog/groups/209082/pics/311098-01_3.jpg,,,,,,acfe8f13-0bf5-46ba-87e2-1e0d7e97a081,439.0,Softride enzo 5,431,425,429,392.0,uma softride enzo 5
[],40,JOMA,White,FaMeShSneakers,,,,,true,Mundial 2302 white turf,Mundial 2302 white turf,,white,3d1cb6f8-8f8c-4427-af71-0b5f54c7a43e,[],,<html><body><p>MUNDIAL 2302 WHITE TURF</p></body></html>,https://media-prod-eu-1.mirakl.net/SOURCE/2d90cd63781f43e79dda987728b484e9,https://powersoft365customers.blob.core.windows.net/ee54856a-joma-sports-cyprus-ltd/Models/MUNW2302TF.jpg?updated=20230606132116,<html><body><p></p></body></html>,,,,,,,"Turf boots synthetic surfaces and carpet for men and women. This model is the ideal option if you are looking for a multi-stud boot at the level of your professional practice. The classic cut made mostly of leather and its front reinforcement provide an excellent touch with the ball, as well as an unparalleled adaptation to the movement of the foot.<br/><br/>The upper is made of very flexible top quality leather, resistant to use and the passage of time and very flexible. In the areas where they need it most, small VTS perforations have been added that allow air to enter and exit, so that the foot stays fresh at all times. In addition, it includes a part in light and breathable textile to provide lightness. The tongue is also made of textile to optimize the fit and support of the foot.<br/><br/>The midsole is made of high quality phylon. It gives the footballer maximum stability benefits without compromising flexibility, since the material is sectioned to better adapt to the movements of the foot. At the same time, it presents a good level of cushioning and reactivity, the perfect combination for turf boots.<br/><br/>The sole is made of high quality DURABILITY rubber with good resistance to abrasion and grip on the surface. With a multi-stud structure that reduces the pressure of the tread and ensures good support.",,,,,76a81f9b-2e5f-41a4-9802-83d702076457,440.0,Mundial 2302 white turf,432,426,430,393.0,Joma Mundial 2302
